genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Atp23,2.5386405995928415e-8,-1.0179643928860842,0.057,0.111,5.162833387391962e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rcn2,2.5433472460115512e-8,0.23018986230898608,0.764,0.722,5.172405294213691e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Mmd,2.544727849800413e-8,-0.6105219574028686,0.183,0.258,5.1752130281391e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Timm10b,2.5702684816956657e-8,-0.2594794027532117,0.521,0.615,5.227155011224476e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Etfa,2.5747243121878353e-8,-0.4986745510629299,0.295,0.375,5.236216833696401e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Noct,2.6281891613458988e-8,-0.6102054369155301,0.144,0.216,5.344948297429155e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Ccnh,2.6394961525814754e-8,-0.27067748297494976,0.487,0.574,5.367943325504946e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Gfap,2.6404442861367022e-8,-4.787156162857151,0.001,0.028,5.369871544716211e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Rabif,2.7088963584695455e-8,-0.5262135083177633,0.194,0.27,5.509082524219514e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Skida1,2.7123650548821773e-8,0.5945750529843257,0.256,0.189,5.516136812113884e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Fbxo41,2.7180237554796018e-8,-0.6118901552027278,0.113,0.181,5.527644911518866e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Fuz,2.7262609055236873e-8,-0.9884607676207576,0.066,0.122,5.544396803563522e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Prpf31,2.747533852471826e-8,-0.34075483926807826,0.373,0.458,5.587659595771953e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Slc31a2,2.7493787759617972e-8,-1.293018513332921,0.037,0.084,5.591411616673506e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
Arhgef39,2.7564873391451252e-8,-3.817276151233485,0.002,0.03,5.60586830161944e-4,0,seurat_posthocfilt_threshold_scdblfinder_cellbender_fromraw_10xmousebrain
