genesymbol,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,workflow
Tyrobp,0,11.1702012263452,0.339,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
C1qb,0,11.673305837057413,0.331,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fcrls,0,10.333682370255673,0.315,0.002,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
C1qc,0,11.680113021805097,0.306,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Spi1,0,9.164906926675688,0.306,0.002,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ctss,0,10.33917985392807,0.306,0.002,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
C1qa,0,11.32670006344638,0.306,0.002,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Crybb1,0,9.878318941962531,0.29,0.002,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd300c2,0,9.818040930038425,0.274,0,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Aif1,0,12.911150334429903,0.274,0,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Trem2,0,10.769131329557478,0.274,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rac2,0,9.116264764334517,0.266,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Csf1r,0,11.514034743148324,0.266,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ltc4s,0,9.535641199337698,0.258,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl4,0,12.07001244063836,0.258,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd53,0,9.629968581885851,0.25,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Apbb1ip,0,10.218578859622152,0.234,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd86,0,11.0730380168068,0.234,0.001,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cryba4,0,11.177936875124807,0.21,0,0,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Evi2a,2.0000000000000002e-307,9.1037954123723015,0.226,0.001,3.98474e-302,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Pld4,1.0659e-303,9.465739186107545,0.242,0.001,2.149168573e-298,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ighm,1.26632972790319e-293,9.19125825362264,0.218,0.001,2.553300630371202e-292,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lyz2,3.778300521744849e-292,12.92517080474484,0.202,0,7.618187341994138e-290,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Pik3ap1,4.165814078385437e-292,10.133542755766353,0.194,0,8.399530926248558e-288,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fcgr3,4.378990450236461e-291,8.61686499461167,0.282,0.003,8.829358444811776e-287,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
C3ar1,6.2872971271442176e-291,10.841887671992792,0.185,0,1.2677077197460888e-286,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Adgre1,6.667239834393324e-287,9.59297437440365,0.21,0.001,1.3443155678087259e-282,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cyth4,7.137177252402609e-279,7.889776683637338,0.258,0.002,1.4390690494019384e-274,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd52,8.810206622431278e-271,9.676685080792884,0.194,0.001,1.7764019612808187e-266,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl3,2.1138457040598255e-267,11.065578999549048,0.25,0.002,4.262147093095826e-263,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rgs1,1.5016140959698352e-251,11.196552553292154,0.161,0,3.0277045017039786e-247,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Mpeg1,3.202553283423916e-251,11.525860178545113,0.153,0,6.457308185367642e-247,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fcer1g,1.3433498856638195e-250,9.476349580329632,0.306,0.005,2.7085963744639595e-246,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Laptm5,4.4086015515869406e-247,8.189451496917009,0.298,0.005,8.889063308464747e-243,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gmfg,2.707046461925472e-243,6.823687493179565,0.29,0.004,5.458217781180328e-239,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ptprc,4.433308412628862e-238,11.15907784787349,0.145,0,8.938879752383574e-234,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Mir142hg,4.4338025677446766e-238,11.555006524204629,0.145,0,8.939876117343589e-234,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Siglech,3.040641359647702e-229,9.40300343075958,0.161,0,6.13084517345766e-225,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Psmb8,4.316442758098877e-227,7.20065695162489,0.226,0.002,8.703243533154767e-223,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Selplg,3.4021538383003894e-212,9.666037836593372,0.137,0,6.859762784165075e-208,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cfh,1.22315545560081e-211,8.385081522762317,0.177,0.001,2.4662483451279133e-207,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Runx1,1.3810976181543454e-209,9.100974893309925,0.202,0.002,2.784707127484606e-205,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Anxa3,7.643960626249847e-199,4.84424367579979,0.355,0.011,1.541251781070757e-194,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd84,1.1328148228670164e-198,10.818040930038425,0.121,0,2.2840945273467656e-194,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ptgs1,1.1328469645658756e-198,10.818040930038425,0.121,0,2.284159334654175e-194,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ikzf1,8.142623873794936e-192,7.400535175168829,0.185,0.002,1.6417972516732728e-187,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Vsir,6.9300423925962535e-191,6.759147240984854,0.21,0.003,1.3973044476191823e-186,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ly86,1.6766530990232763e-190,8.81084542863422,0.282,0.006,3.380635643560632e-186,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ptpn6,5.508356857654117e-187,7.309699710920179,0.21,0.003,1.1106499932087995e-182,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fcgr1,5.0356183272384846e-186,9.49611283515106,0.121,0,1.0153317233210955e-181,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tnfaip8l2,1.5303112698670494e-185,10.15907784787349,0.113,0,3.085566613432932e-181,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Bcl2a1b,1.5305524626830992e-185,11.40300343075958,0.113,0,3.0860529305079324e-181,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd180,2.5106686365300163e-182,8.370581953067202,0.153,0.001,5.062261171835471e-178,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Arhgap45,1.8707989342077498e-176,6.71850525648751,0.185,0.002,3.7720918910430865e-172,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Hcls1,7.712344763385655e-175,8.574115347152334,0.121,0,1.5550400746414496e-170,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Plcg2,2.0563136857429947e-172,10.233078429317269,0.105,0,4.1461452845635997e-168,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Bin2,2.0564476159643223e-172,10.15907784787349,0.105,0,4.1464153280688625e-168,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Itgam,2.0564756992198992e-172,10.233078429317269,0.105,0,4.146471952337083e-168,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
P2ry13,2.0565210652579167e-172,10.434712290486916,0.105,0,4.1465634238795375e-168,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd300a,9.168486704318432e-168,7.307079010761044,0.185,0.002,1.8486419741917255e-163,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gpr183,1.9146630001026317e-163,8.126163225400756,0.161,0.002,3.860535007106936e-159,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Myo1f,6.4413927198113375e-162,8.970044023483474,0.113,0,1.29877801409556e-157,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gna15,6.718997721330245e-162,8.413650674959088,0.113,0,1.3547515105518174e-157,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Selenop,4.5222290723107504e-160,6.042920995514175,0.371,0.016,9.118170478500167e-156,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Blnk,6.755975046932876e-160,9.911150334429903,0.105,0,1.3622072487130753e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rhoh,6.858078756916359e-160,9.666037836593372,0.105,0,1.3827944197570456e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl9,7.066561798237183e-160,10.196552553292154,0.105,0,1.4248308553785633e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Unc93b1,1.4501214596773072e-159,6.754748777087338,0.282,0.008,2.9238798991473546e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tagap,2.749593297906169e-159,10.303467757208663,0.097,0,5.544004966568209e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Il1a,2.7497434728662734e-159,11.337415089132003,0.097,0,5.544307764340266e-155,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gpr34,5.958144277727112e-150,7.346536479100552,0.234,0.006,1.2013406307181174e-145,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Nckap1l,5.329241176237697e-149,8.496112835151061,0.105,0,1.0745348983648067e-144,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rbm47,5.763089279685496e-147,7.563227031009599,0.169,0.002,1.1620116914629862e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Arhgap30,3.6591188585695283e-146,9.49611283515106,0.089,0,7.377881354533741e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Il10ra,3.6593302098662705e-146,9.611590052570996,0.089,0,7.378307502153362e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Xlr,3.6593302098662705e-146,9.611590052570996,0.089,0,7.378307502153362e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Vav1,3.659710672745858e-146,9.911150334429903,0.089,0,7.379074629457475e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl6,3.6598490326503365e-146,11.120603700058854,0.089,0,7.379353604532875e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccr5,3.6598836234220096e-146,10.49611283515106,0.089,0,7.379423349905798e-142,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ptpn18,3.1513402788745654e-145,6.061829246927573,0.29,0.01,6.354047404294788e-141,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Adrb2,1.7638338165636823e-140,7.048653858179841,0.161,0.002,3.5564181243373516e-136,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Dock2,1.8435385823005733e-139,6.7709726763816445,0.185,0.003,3.717126843492646e-135,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tgfb1,4.282483412595414e-139,4.396577161600146,0.306,0.012,8.634771304816134e-135,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Arhgap25,2.2186335202540628e-136,6.389197631234549,0.185,0.004,4.473430766888266e-132,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
P2ry6,1.4407445956726395e-134,6.081075335872217,0.194,0.004,2.9049733282547424e-130,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Hck,8.874493211903828e-134,8.818040930038423,0.089,0,1.7893640663161685e-129,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd14,4.8525335154170416e-133,10.233078429317269,0.081,0,9.784163327135384e-129,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Atf3,8.307807759563308e-133,6.641139892860718,0.339,0.017,1.6751032785607498e-128,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fli1,2.3411677888940286e-132,4.304094062858132,0.258,0.009,4.72049661274703e-128,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gngt2,2.978391117467198e-129,5.911150334429904,0.169,0.003,6.00533001014911e-125,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Dock8,3.8326216564059897e-126,6.259073637850211,0.161,0.003,7.727715045811396e-122,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lair1,4.4937430176428234e-125,5.973886089777867,0.21,0.006,9.060734046473224e-121,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Srgn,3.4145336950539085e-123,6.022181646818649,0.218,0.006,6.884724289337195e-119,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ncf1,4.504177053735306e-121,6.336456169162576,0.185,0.004,9.081772193446496e-117,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd33,9.337522408955723e-121,8.818040930038423,0.081,0,1.882724643317742e-116,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lrrc25,6.414620103281063e-120,9.233078429317269,0.073,0,1.293379851424561e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Clec5a,6.414862567529577e-120,9.370581953067202,0.073,0,1.2934287394909886e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Irf5,6.415044421759734e-120,9.49611283515106,0.073,0,1.2934654067594152e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ms4a6b,6.415051157182382e-120,9.998613175680244,0.073,0,1.2934667648226836e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Psmb9,6.415165660678079e-120,9.611590052570996,0.073,0,1.293489852162521e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl12,6.415185867405257e-120,9.998613175680244,0.073,0,1.2934939264449216e-115,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tmem119,2.0292371879043105e-113,6.688757913093458,0.145,0.003,4.091550941971462e-109,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fgd2,5.664803945225904e-113,5.944317198365105,0.194,0.005,1.1421944194758988e-108,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tnfrsf1b,1.615777146865769e-110,8.133542755766353,0.081,0,3.2578914612254495e-106,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fermt3,1.5528224078576137e-108,5.241298936122236,0.274,0.013,3.130955820963306e-104,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
P2ry12,6.998210297416665e-108,6.977038270086362,0.266,0.013,1.4110491422681224e-103,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Csf3r,9.218690736217847e-108,9.081075335872216,0.073,0,1.8587646131436049e-103,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Vamp8,3.287996329524486e-107,5.106062019344246,0.306,0.017,6.62958699922022e-103,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Folr2,8.465767231191022e-107,9.611590052570996,0.065,0,1.7069526468250459e-102,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Osm,8.465767231191022e-107,9.911150334429903,0.065,0,1.7069526468250459e-102,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tlr2,8.465891667362174e-107,9.911150334429903,0.065,0,1.7069777368902351e-102,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
C5ar1,8.465891667362174e-107,9.818040930038425,0.065,0,1.7069777368902351e-102,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Inpp5d,3.2236556508688623e-106,6.970856580554172,0.21,0.007,6.4998568888468876e-102,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Fes,9.14596771381029e-105,5.259073637850212,0.185,0.005,1.8441014701355688e-100,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl2,5.597354061126749e-104,9.375258440276676,0.129,0.002,1.1285944993449866e-99,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lcp1,2.803677205462467e-102,5.280384144095624,0.226,0.009,5.653054349373972e-98,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ctsh,1.8683989381671237e-99,4.667696297565627,0.226,0.009,3.767252779026372e-95,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lgals9,5.647261975209488e-99,5.451718715792607,0.177,0.005,1.1386574320614892e-94,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Mrc1,8.298086104863104e-98,8.718505256487509,0.073,0,1.6731431013235472e-93,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Kcnk13,1.3488179648369185e-94,5.88012343880928,0.177,0.006,2.7196216625006787e-90,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lrmp,1.1169999752215729e-93,8.911150334429905,0.056,0,2.2522070500392573e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rasal3,1.1169999752215729e-93,8.911150334429905,0.056,0,2.2522070500392573e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gm2629,1.1169999752215729e-93,8.911150334429905,0.056,0,2.2522070500392573e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rab7b,1.117024603683938e-93,9.233078429317269,0.056,0,2.252256708407924e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tnfrsf13b,1.117024603683938e-93,9.081075335872216,0.056,0,2.252256708407924e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tlr7,1.1170410229474854e-93,9.233078429317269,0.056,0,2.2522898145690152e-89,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd37,8.010855624895173e-93,5.5067600793505695,0.177,0.006,1.6152288196476138e-88,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Lyl1,5.179411169708107e-90,5.185325297868899,0.169,0.005,1.0443246741482454e-85,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Olfml3,3.566577701702341e-89,5.87334830171752,0.258,0.015,7.191290619942431e-85,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tmem37,5.171830096175292e-88,5.149310071624669,0.145,0.004,1.0427961022918244e-83,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ncf2,1.2065711533076798e-86,5.637585261103942,0.25,0.014,2.4328094164142744e-82,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Arhgdib,2.4438122209670737e-86,5.007177222203681,0.29,0.02,4.9274585811359103e-82,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd83,3.459593981002786e-85,7.514317430528652,0.218,0.011,6.975579343895918e-81,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd74,3.57913281026303e-85,8.32618783370875,0.065,0,7.216605485333348e-81,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Stab1,1.5341867354308851e-84,5.402136686942047,0.177,0.007,3.0933807146492936e-80,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Slc15a3,1.5153094928003812e-83,5.532638711176174,0.177,0.007,3.055318530333409e-79,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Abi3,1.8231510264033625e-82,7.1741847402637,0.073,0.001,3.676019414537101e-78,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccl7,7.596319748374712e-82,9.49611283515106,0.056,0,1.5316459508647937e-77,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tnf,7.6500896576269e-82,9.081075335872216,0.056,0,1.5424875776673121e-77,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Pilra,7.704202134628337e-82,8.081075335872217,0.056,0,1.553398276405112e-77,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Casp1,7.758652859584924e-82,7.911150334429905,0.056,0,1.5643771760781084e-77,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd68,1.0831131623662864e-81,5.631042415237169,0.25,0.015,2.1838810692791434e-77,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Hpgd,8.724394350529519e-81,5.145615588066928,0.202,0.01,1.7590996328972668e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Bank1,1.477238145720914e-80,8.911150334429905,0.048,0,2.978555273217078e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Themis2,1.477238145720914e-80,8.911150334429905,0.048,0,2.978555273217078e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Tnni2,1.477238145720914e-80,8.911150334429905,0.048,0,2.978555273217078e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Wdfy4,1.477238145720914e-80,8.911150334429905,0.048,0,2.978555273217078e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ms4a6d,1.477238145720914e-80,8.911150334429905,0.048,0,2.978555273217078e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Apoc1,1.4772536576139079e-80,9.233078429317269,0.048,0,2.9785865498469217e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Slc11a1,1.4772614136342727e-80,9.370581953067202,0.048,0,2.9786021883107836e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccrl2,4.280059598029671e-80,5.451718715792607,0.153,0.005,8.629884167507226e-76,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Hfe,3.819005598385622e-79,5.264787289044605,0.145,0.005,7.700260988024928e-75,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Irf8,9.748263230817999e-78,5.380635617731125,0.21,0.011,1.9655423152298333e-73,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Slc40a1,1.446868118205862e-75,3.2344452650811726,0.177,0.008,2.91732018673848e-71,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Bst2,3.6070071491636567e-69,5.088937453645187,0.202,0.012,7.272808514858682e-65,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gpr157,5.827984690105682e-69,8.496112835151061,0.048,0,1.1750965530660086e-64,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Traf3ip3,5.9500520414098e-69,7.718505256487509,0.048,0,1.1997089931094581e-64,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ptafr,5.9500520414098e-69,7.718505256487509,0.048,0,1.1997089931094581e-64,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Slco2b1,1.5339424518900827e-68,4.252658798286783,0.177,0.009,3.0928881657459734e-64,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Rasgrp3,2.647771694152811e-68,4.693103383369421,0.169,0.008,5.3387020669203126e-64,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd48,1.9653131780310756e-67,8.496112835151061,0.04,0,3.962660960864058e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Capn3,1.9653131780310756e-67,8.496112835151061,0.04,0,3.962660960864058e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Ccr1,1.9653131780310756e-67,8.496112835151061,0.04,0,3.962660960864058e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Slfn2,1.9653131780310756e-67,8.496112835151061,0.04,0,3.962660960864058e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Cd79b,1.9653131780310756e-67,8.496112835151061,0.04,0,3.962660960864058e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
Gm46224,1.9653338206452118e-67,8.718505256487509,0.04,0,3.9627025825669403e-63,15,seurat_posthocfilt_threshold_scdblfinder_soupx_emptydrops_10xmousebrain
